seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr22	42070660	42071160	42070976	rs2859438	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
chr22	42070660	42071160	42070976	rs2859438	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
chr22	42070660	42071160	42070976	rs2859438	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
chr22	42079443	42079943	42079564	rs8135801	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42079443	42079943	42079564	rs8135801	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42079443	42079943	42079564	rs8135801	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42079443	42079943	42079699	rs2269524	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42079443	42079943	42079699	rs2269524	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42079443	42079943	42079699	rs2269524	Promoter	22	42079691	42084284	4594	1	91689	0	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42080253	42080753	42080750	rs6002592	Intron (ENST00000422252.1/91689, intron 1 of 2)	22	42079691	42084284	4594	1	91689	562	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate rich tail 1
chr22	42090594	42091094	42090719	rs1801311	Promoter	22	42090931	42137742	46812	1	100132273	0	ENSG00000237037	NDUFA6-DT	NDUFA6 divergent transcript
chr22	42090594	42091094	42090719	rs1801311	Promoter	22	42090931	42137742	46812	1	100132273	0	ENSG00000237037	NDUFA6-DT	NDUFA6 divergent transcript
chr22	42090594	42091094	42090719	rs1801311	Promoter	22	42090931	42137742	46812	1	100132273	0	ENSG00000237037	NDUFA6-DT	NDUFA6 divergent transcript
chr22	42090594	42091094	42090719	rs1801311	Promoter	22	42090931	42137742	46812	1	100132273	0	ENSG00000237037	NDUFA6-DT	NDUFA6 divergent transcript
chr22	42283889	42284389	42284195	rs76462269	5' UTR	22	42269703	42279534	9832	1	388906	14186	NA	OGFRP1	opioid growth factor receptor pseudogene 1
chr22	42283889	42284389	42284195	rs76462269	5' UTR	22	42269703	42279534	9832	1	388906	14186	NA	OGFRP1	opioid growth factor receptor pseudogene 1
chr22	42283889	42284389	42284195	rs76462269	5' UTR	22	42269703	42279534	9832	1	388906	14186	NA	OGFRP1	opioid growth factor receptor pseudogene 1
chr22	42283889	42284389	42284195	rs76462269	5' UTR	22	42269703	42279534	9832	1	388906	14186	NA	OGFRP1	opioid growth factor receptor pseudogene 1
chr22	42283889	42284389	42284195	rs76462269	5' UTR	22	42269703	42279534	9832	1	388906	14186	NA	OGFRP1	opioid growth factor receptor pseudogene 1
chrX	5998432	5998932	5998718	rs4465094	Intron (ENST00000381093.6/57502, intron 3 of 5)	23	5840637	6228867	388231	2	57502	229935	ENSG00000146938	NLGN4X	neuroligin 4 X-linked
chrX	5998988	5999488	5999390	rs11798525	Intron (ENST00000381093.6/57502, intron 3 of 5)	23	5840637	6228867	388231	2	57502	229379	ENSG00000146938	NLGN4X	neuroligin 4 X-linked
chrX	6094853	6095353	6094919	rs11796499	Intron (ENST00000381093.6/57502, intron 2 of 5)	23	5840637	6228867	388231	2	57502	133514	ENSG00000146938	NLGN4X	neuroligin 4 X-linked
chrX	6094853	6095353	6094919	rs11796499	Intron (ENST00000381093.6/57502, intron 2 of 5)	23	5840637	6228867	388231	2	57502	133514	ENSG00000146938	NLGN4X	neuroligin 4 X-linked
